Level,Date and Time,Source,Event ID,Task Category
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.309
ProcessGuid: {2048537D-89D5-643A-2D00-000000000900}
ProcessId: 2716
Image: C:\Windows\System32\wbem\unsecapp.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Sink to receive asynchronous callbacks for WMI client application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: unsecapp.dll
CommandLine: C:\Windows\system32\wbem\unsecapp.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=1D61DD5E920F13D3280B8FFC40BB0C6164D29CAF2220BF526933177D050FC379
ParentProcessGuid: {2048537D-89C5-643A-0C00-000000000900}
ParentProcessId: 732
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.280
ProcessGuid: {2048537D-89D5-643A-2C00-000000000900}
ProcessId: 2644
Image: C:\Windows\System32\dfssvc.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows NT Distributed File System Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dfssvc.exe
CommandLine: C:\Windows\system32\dfssvc.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=EC48F117C47F0E4BD5F7407629CE8CF78579764A7947CA05EDC089B59B941576
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.249
ProcessGuid: {2048537D-89D5-643A-2900-000000000900}
ProcessId: 2512
Image: C:\Windows\Sysmon64.exe
FileVersion: 14.16
Description: System activity monitor
Product: Sysinternals Sysmon
Company: Sysinternals - www.sysinternals.com
OriginalFileName: -
CommandLine: C:\Windows\Sysmon64.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=8D4FC2C9352DAD893D63CA30829B35C935E304C2FD0BE83E7DAEBBE59A558694
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.258
ProcessGuid: {2048537D-89D5-643A-2B00-000000000900}
ProcessId: 2564
Image: C:\Program Files\Windows Defender\MsMpEng.exe
FileVersion: 4.10.14393.1794 (rs1_release.171008-1615)
Description: Antimalware Service Executable
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MsMpEng.exe
CommandLine: ""C:\Program Files\Windows Defender\MsMpEng.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=26BFDE8E8B068B8108A2F12F7E8B87F51927A2ECCB88DA6B13178515E35D6CE5
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.235
ProcessGuid: {2048537D-89D5-643A-2700-000000000900}
ProcessId: 2440
Image: C:\Windows\System32\dfsrs.exe
FileVersion: 10.0.14393.1198 (rs1_release_sec.170427-1353)
Description: Distributed File System Replication
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dfsr.exe
CommandLine: C:\Windows\system32\DFSRs.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=F24A231B9F15801FE9A472194D4573AD3CAC69293B42DA7B17697D3571F674C1
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.252
ProcessGuid: {2048537D-89D5-643A-2A00-000000000900}
ProcessId: 2532
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k appmodel
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.248
ProcessGuid: {2048537D-89D5-643A-2800-000000000900}
ProcessId: 2504
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k utcsvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.232
ProcessGuid: {2048537D-89D5-643A-2500-000000000900}
ProcessId: 2412
Image: C:\Windows\System32\dns.exe
FileVersion: 10.0.14393.1794 (rs1_release.171008-1615)
Description: Domain Name System (DNS) Server
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dns.exe
CommandLine: C:\Windows\system32\dns.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=2EB04DC36306A98B151F38ECE97524397E08E6221E5DE1F6F712D6194580B4DA
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.233
ProcessGuid: {2048537D-89D5-643A-2600-000000000900}
ProcessId: 2432
Image: C:\Windows\System32\ismserv.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows NT Intersite Messaging Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: ismserv.exe
CommandLine: C:\Windows\System32\ismserv.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=29BDF4D2040D24E02B830A272D02CF29F19FD4E1A0F54F22BCC76301A0BFD26F
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.232
ProcessGuid: {2048537D-89D5-643A-2400-000000000900}
ProcessId: 2396
Image: C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe
FileVersion: 10.0.14393.0
Description: Microsoft.ActiveDirectory.WebServices
Product: Microsoft (R) Windows (R) Operating System
Company: Microsoft Corporation
OriginalFileName: Microsoft.ActiveDirectory.WebServices.exe
CommandLine: C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=D40478A82BB2993F39A3ED6066CD0599BE37FF9A0898636A680926FE145C64D6
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:13.220
ProcessGuid: {2048537D-89D5-643A-2300-000000000900}
ProcessId: 2348
Image: C:\Windows\System32\spoolsv.exe
FileVersion: 10.0.14393.953 (rs1_release_inmarket.170303-1614)
Description: Spooler SubSystem App
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: spoolsv.exe
CommandLine: C:\Windows\System32\spoolsv.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=96761691CF4447710D65573044A1005F2F0F89443DF581A30B97D7944940BB70
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:07.989
ProcessGuid: {2048537D-89CF-643A-2200-000000000900}
ProcessId: 2276
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe SYSTEM
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=A0A677D6C943AD1A7BC1879DFCCB400211DF68100F8EDD7BA6120067A18BEE0B
ParentProcessGuid: {2048537D-89C5-643A-1100-000000000900}
ParentProcessId: 1016
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:07.044
ProcessGuid: {2048537D-89CF-643A-2100-000000000900}
ProcessId: 2204
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k smbsvcs
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:26:01.582
ProcessGuid: {2048537D-89C9-643A-2000-000000000900}
ProcessId: 2144
Image: C:\Windows\System32\slui.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:01.489
ProcessGuid: {2048537D-89C9-643A-2000-000000000900}
ProcessId: 2144
Image: C:\Windows\System32\slui.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Activation Client
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: slui.exe
CommandLine: ""C:\Windows\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=afd55ac6-d0b0-4812-9047-6c756d82bedf;NotificationInterval=1440;Trigger=NetworkAvailable
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E28263F4DA43E8598412BA0D13E4D2E6940DE6A02E40109BEFAA4E69FCE693C1
ParentProcessGuid: {2048537D-89C6-643A-1C00-000000000900}
ParentProcessId: 1212
ParentImage: C:\Windows\System32\SppExtComObj.Exe
ParentCommandLine: C:\Windows\system32\SppExtComObj.exe -Embedding
ParentUser: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:26:01.472
ProcessGuid: {00000000-0000-0000-0000-000000000000}
ProcessId: 2116
Image: <unknown process>
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:26:01.475
ProcessGuid: {2048537D-89C9-643A-1F00-000000000900}
ProcessId: 2116
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe network
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=A0A677D6C943AD1A7BC1879DFCCB400211DF68100F8EDD7BA6120067A18BEE0B
ParentProcessGuid: {2048537D-89C5-643A-1100-000000000900}
ParentProcessId: 1016
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:58.894
ProcessGuid: {2048537D-89C6-643A-1D00-000000000900}
ProcessId: 1468
Image: C:\Windows\System32\slui.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:58.725
ProcessGuid: {2048537D-89C6-643A-1E00-000000000900}
ProcessId: 1896
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k wsappx
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:58.722
ProcessGuid: {2048537D-89C6-643A-1A00-000000000900}
ProcessId: 2000
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:58.580
ProcessGuid: {2048537D-89C6-643A-1D00-000000000900}
ProcessId: 1468
Image: C:\Windows\System32\slui.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Activation Client
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: slui.exe
CommandLine: ""C:\Windows\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=afd55ac6-d0b0-4812-9047-6c756d82bedf;NotificationInterval=1440;Trigger=NetworkAvailable
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E28263F4DA43E8598412BA0D13E4D2E6940DE6A02E40109BEFAA4E69FCE693C1
ParentProcessGuid: {2048537D-89C6-643A-1C00-000000000900}
ParentProcessId: 1212
ParentImage: C:\Windows\System32\SppExtComObj.Exe
ParentCommandLine: C:\Windows\system32\SppExtComObj.exe -Embedding
ParentUser: NT AUTHORITY\NETWORK SERVICE"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:58.569
ProcessGuid: {2048537D-89C6-643A-1C00-000000000900}
ProcessId: 1212
Image: C:\Windows\System32\SppExtComObj.Exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: KMS Connection Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SppExtComObj.exe
CommandLine: C:\Windows\system32\SppExtComObj.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=41275D40DA00B875283F04CE27856A8D71E7B6EFBA05533296C3FCD2F8320F01
ParentProcessGuid: {2048537D-89C5-643A-0C00-000000000900}
ParentProcessId: 732
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:58.481
ProcessGuid: {2048537D-89C6-643A-1B00-000000000900}
ProcessId: 2028
Image: C:\Windows\System32\sppsvc.exe
FileVersion: 10.0.14393.351 (rs1_release_inmarket.161014-1755)
Description: Microsoft Software Protection Platform Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sppsvc.exe
CommandLine: C:\Windows\system32\sppsvc.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=8ADF7A1C96DAE005E9A974D90BE8954F88D49B6848252B88513C49E0A3BD9774
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:58.444
ProcessGuid: {2048537D-89C6-643A-1A00-000000000900}
ProcessId: 2000
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe network
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=A0A677D6C943AD1A7BC1879DFCCB400211DF68100F8EDD7BA6120067A18BEE0B
ParentProcessGuid: {2048537D-89C5-643A-1100-000000000900}
ParentProcessId: 1016
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:57.785
ProcessGuid: {2048537D-89C5-643A-1900-000000000900}
ProcessId: 1916
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.561
ProcessGuid: {2048537D-89C5-643A-1900-000000000900}
ProcessId: 1916
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe TpmTasks
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=A0A677D6C943AD1A7BC1879DFCCB400211DF68100F8EDD7BA6120067A18BEE0B
ParentProcessGuid: {2048537D-89C5-643A-1100-000000000900}
ParentProcessId: 1016
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.448
ProcessGuid: {2048537D-89C5-643A-1800-000000000900}
ProcessId: 1716
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k WbioSvcGroup
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.394
ProcessGuid: {2048537D-89C5-643A-1700-000000000900}
ProcessId: 1572
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {2048537D-89C5-643A-E503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
